つれこみ	連れこみ 連れ込み
つれこん	連れこん 連れ込ん
つれさっ	つれ去っ 連れ去っ
つれさら	連れさら 連れ去ら
つれさり	つれ去り 連れ去り
つれそい	連れそい 連れ添い
つれそう	つれ添う 連れ添う
つれださ	つれ出さ 連れださ 連れ出さ
つれだし	連れだし 連れ出し
つれだす	つれ出す 連れだす 連れ出す
つれだそう	連れだそう 連れ出そう
つれだっ	連れだっ 連れ立っ 連立っ
つれまわさ	連れまわさ 連れ回さ
つれまわし	連れまわし 連れ回し
つれまわす	連れまわす 連れ回す
つれもどさ	つれ戻さ 連れもどさ 連れ戻さ
つれもどし	つれ戻し 連れ戻し
つれもどす	つれ戻す 連れ戻す
つれもどっ	連れもどっ 連れ戻っ
つれる	吊れる 連れる 釣れる
つろう	吊ろう 釣ろう
つん	摘ん 積ん 詰ん
つんざい	つん裂い 劈い
づい	憑い 点い
づけ	了 付 付け 就け 点け 狙 着け 附 附け 點
づける	付ける 付る 着ける 附ける
ていし	呈し 挺し 訂し
ていする	呈する 挺する 訂する
てがけ	手がけ 手懸け 手掛け
てがけよう	手がけよう 手掛けよう
てがける	手がける 手懸ける 手掛ける
てきし	敵し 適し
てきす	敵す 適す
てきする	敵する 適する
てきせ	敵せ 適せ
てこずっ	手こずっ 手古摺っ 梃子摺っ
てこずり	手こずり 手古摺り
てこずる	手こずる 梃摺る
てっし	徹し 撤し
てっする	徹する 撤する
てっせ	徹せ 撤せ
てつだっ	手つだっ 手伝っ
てつどう	手伝 手伝う
てなずけ	手なずけ 手懐け
てなずけよう	手なずけよう 手懐けよう
てなずける	手なずける 手懐ける
てなれ	手なれ 手慣れ 手馴れ
てばなさ	手放さ 手離さ
てばなし	手放し 手離し
てばなす	手放す 手離す
てばなせ	手放せ 手放なせ 手離せ
てばなそう	手放そう 手離そう
てまどっ	手間どっ 手間取っ
てまどり	手間どり 手間取り
てまどる	手間どる 手間取る
てら	照ら 輝ら
てらさ	照さ 照らさ
てらし	照し 照らし
てらしあわせ	照らしあわせ 照らし合せ 照らし合わせ
てらしあわせる	てらし合わせる 照らしあわせる 照らし合せる 照らし合わせる
てらしださ	照らしださ 照らし出さ
てらしだし	照し出し 照らしだし 照らし出し
てらしだす	照らしだす 照らし出す
てらす	照す 照らす
てりかがやい	照りかがやい 照り輝い
てりかがやく	照りかがやく 照り輝く
てりつけ	照りつけ 照り付け
てりつける	照りつける 照り付ける
てる	照る 輝る
てれ	照れ 輝れ
てれる	テレる 照れる
てんじ	点じ 転じ 轉じ
てんじる	点じる 転じる
てんずる	点ずる 転ずる
てんぜ	転ぜ 轉ぜ
であい	出あい 出会い 出合い 出逢い 出遇い 出遭い
であう	出あう 出会う 出合う 出逢う 出遇う 出遭う
であえ	出会え 出合え 出逢え
であえる	出会える 出合える 出逢える
であっ	出あっ 出会っ 出合っ 出逢っ 出遇っ 出遭っ
であるく	出あるく 出歩く
であわ	出会わ 出合わ 出逢わ 出遇わ 出遭わ
でかかっ	出かかっ 出掛かっ
でかけ	出かけ 出掛け
でかけよう	出かけよう 出掛けよう
でかける	出かける 出懸ける 出掛ける
でかけれ	出かけれ 出掛けれ
でかし	出かし 出来し
でき	出き 出来
できあがっ	でき上がっ でき上っ 出来あがっ 出来上がっ 出来上っ
できあがら	でき上がら 出来上がら
できあがり	でき上がり 出来あがり 出来上がり
できあがる	でき上がる でき上る 出来あがる 出来上がる
できる	デキる 出きる 出来る
でくわし	出くわし 出会し
でくわす	出くわす 出会す 出喰わす
でそろい	出そろい 出揃い
でそろう	出そろう 出揃う
でそろっ	出そろっ 出揃っ
でそろわ	出そろわ 出揃わ
でっちあげ	でっち上げ デッチあげ デッチ上げ 捏ち上げ
でっちあげよう	でっち上げよう デッチあげよう
でっぱっ	出っぱっ 出っ張っ
でまわっ	出まわっ 出回っ 出廻っ
でまわら	出まわら 出回ら
でまわり	出まわり 出回り
でまわる	出まわる 出回る 出廻る
でむき	出むき 出向き
でむく	出むく 出向く
とい	問い 溶い 研い 砥い 磨い 解い 説い 鋭い
といあわせ	問いあわせ 問い合せ 問い合わせ 問合せ
といあわせる	問いあわせる 問い合せる 問い合わせる 問合せる
といかけ	問いかけ 問い掛け
といかける	問いかける 問い掛ける
といたださ	問いたださ 問い正さ 問い質さ
といただし	問いただし 問い正し 問い質し
といただす	問いただす 問い正す 問い質す
といただそう	問いただそう 問い正そう 問い質そう
といつめ	問いつめ 問い詰め
といつめる	問いつめる 問い詰める
といなおさ	問いなおさ 問い直さ
といなおし	問いなおし 問い直し
といなおす	問いなおす 問い直す
とうとば	尊ば 尚ば 貴ば
とうとぶ	尊ぶ 尚ぶ 貴ぶ
とうとべ	尊べ 貴べ
とうとぼう	尊ぼう 貴ぼう
とうとん	尊ん 尚ん 貴ん
とおさ	徹さ 透さ 通さ
とおざかっ	遠かっ 遠ざかっ 遠去かっ
とおざから	遠から 遠ざから
とおざかる	遠ざかる 遠去かる
とおざけ	遠ざけ 遠避け
とおざけよう	遠ざけよう 遠避けよう
とおざける	遠ざける 遠避ける
とおし	徹し 透し 通し
とおす	徹す 透す 通す
とおそう	徹そう 通そう
とおっ	透っ 通っ
とおのい	遠のい 遠退い
とおのき	遠のき 遠退き
とおのく	遠のく 遠退く
とおら	徹ら 透ら 通ら
とおり	徹り 通り
とおりあわせ	通りあわせ 通り合わせ
とおりかかっ	通りかかっ 通り掛かっ
とおりかかり	通りかかり 通り掛かり
とおりかかる	通りかかる 通り掛かる
とおりこし	通りこし 通り越し
とおりすぎ	通りすぎ 通り過ぎ
とおりすぎよう	通りすぎよう 通り過ぎよう
とおりすぎる	通りすぎる 通り過ぎる
とおりぬけ	通りぬけ 通り抜け
とおりぬける	通りぬける 通り抜ける
とおる	徹る 透る 通る
とか	溶か 解か 説か
とかさ	梳かさ 溶かさ 熔かさ 融かさ 解かさ
とかし	梳かし 溶かし 熔かし 融かし 解かし
とかしこみ	溶かしこみ 溶かし込み
とかしこむ	溶かしこむ 溶かし込む
とかしこん	溶かしこん 溶かし込ん
とかす	梳かす 溶かす 熔かす 融かす 解かす
とかそう	溶かそう 熔かそう
とが	研が 砥が 磨が
とがっ	トガっ 尖っ
とき	溶き 解き 説き 釈き
ときあかさ	とき明かさ 解き明かさ 説きあかさ 説き明かさ
ときあかし	解きあかし 解き明かし 説き明かし
ときあかす	解きあかす 解き明かす 説き明かす
ときあかそう	解き明かそう 説き明かそう
ときおこし	説きおこし 説き起こし
ときおよび	説き及び 説及び
とききかせ	説ききかせ 説き聞かせ
ときさとす	説きさとす 説き諭す
ときすすめ	解き進め 説きすすめ 説き勧め
ときつけ	説きつけ 説き付け
ときはなし	解き放し 解き離し
ときはなち	解きはなち 解き放ち
ときはなっ	解きはなっ 解き放っ
ときふせ	説きふせ 説き伏せ
ときほぐさ	溶きほぐさ 解きほぐさ
ときほぐし	溶きほぐし 解きほぐし
とぎ	研ぎ 砥ぎ 磨ぎ
とぎあげ	研ぎあげ 研ぎ上げ
とぎすまさ	研ぎすまさ 研ぎ澄まさ
とぎすます	研ぎすます 研ぎ澄ます
とぎれ	跡切れ 途切れ
とぎれる	跡切れる 途切れる
とく	溶く 解く 説く 釈く
とくし	得し 督し
とくする	得する 督する
とぐ	研ぐ 砥ぐ 磨ぐ
とけ	溶け 熔け 融け 解け 説け 釈け
とけあい	溶け合い 融けあい 解け合い
とけあう	溶けあう 溶け合う 融けあう 融け合う 解けあう 解け合う
とけあっ	溶けあっ 溶け合っ 融けあっ 融け合っ 解け合っ
とけあわ	溶けあわ 溶け合わ 融け合わ 解け合わ
とけこま	とけ込ま 溶けこま 溶け込ま
とけこみ	とけ込み 溶けこみ 溶け込み 融けこみ
とけこむ	とけ込む 溶けこむ 溶け込む 溶込む
とけこめ	とけ込め 溶けこめ 溶け込め
とけこめる	とけ込める 溶け込める
とけこもう	とけ込もう 溶け込もう
とけこん	とけ込ん 溶けこん 溶け込ん 融けこん
とけさっ	とけ去っ 溶け去っ
とけだし	とけ出し 溶けだし 溶け出し
とけだす	溶けだす 溶け出す
とける	溶ける 熔ける 融ける 解ける 説ける
とけれ	溶けれ 融けれ 解けれ
とげ	研げ 砥げ 遂げ
とこう	解こう 説こう
とざさ	塞さ 閉さ 閉ざさ
とざし	塞し 閉ざし 閉し
とざす	閉ざす 閉す
としおい	年おい 年老い
としとり	年取り 年老り
とじ	綴じ 閉じ
とじあわせ	綴じ合わせ 閉じ合わせ
とじあわせる	綴じ合わせる 閉じ合わせる
とじこま	とじ込ま 綴じ込ま
とじこめ	とじ込め 閉じこめ 閉じ籠め 閉じ込め 閉込め
とじこめよう	閉じこめよう 閉じ込めよう
とじこめる	とじ込める 閉じこめる 閉じ込める
とじこめれ	閉じこめれ 閉じ込めれ
とじこもっ	とじ籠っ 閉じこもっ 閉じ篭っ 閉じ籠っ 閉じ籠もっ 閉じ込もっ
とじこもら	閉じこもら 閉じ籠ら
とじこもり	閉じこもり 閉じ篭り 閉じ籠もり 閉じ籠り
とじこもる	閉じこもる 閉じ篭る 閉じ籠もる 閉じ籠る
とじこん	とじ込ん 綴じ込ん
とじる	綴じる 閉じる
とだえ	跡絶え 途絶え
とだえる	跡絶える 途断える 途絶える
とちくるっ	とち狂っ トチ狂っ
とっ	とッ 取っ 取ッ 問っ 執っ 奪ッ 征っ 捕っ 採っ 摂っ 撮っ 獲っ 盗っ 買ッ 録っ
とっかえ	取っかえ 取っ替え
とっつき	取っつき 取っ付き
とっつく	取っつく 取っ付く
とつぎ	婚ぎ 嫁ぎ
ととのい	整い 調い
ととのう	整う 調う
ととのえ	整え 斉え 調え
ととのえる	整える 調える
ととのっ	整っ 調っ
ととのわ	整わ 調わ
とどく	屆く 届く
とどけ	屆け 届け
とどけで	届けで 届け出 届出
とどけでる	届けでる 届け出る 届出る
とどけでれ	届け出れ 届出れ
とどまっ	止どまっ 滞まっ 留まっ
とどまら	止どまら 留まら
とどまり	止どまり 滞まり 留まり
となえ	唱え 唱へ 誦え
となえよ	唱えよ 唱へよ
となえん	唱えん 唱へん
となりあい	隣りあい 隣り合い 隣合い
となりあう	となり合う 隣りあう 隣り合う 隣合う
となりあっ	となり合っ 隣りあっ 隣り合っ 隣合っ
となりあわ	となり合わ 隣り合わ 隣合わ
とば	トば 翔ば 跳ば 飛ば
とばさ	跳ばさ 飛ばさ
とばし	跳ばし 飛ばし
とばす	跳ばす 飛ばす
とばそう	跳ばそう 飛ばそう
とび	トび 翔び 跳び 飛び
とびあがっ	とび上がっ 跳びあがっ 跳び上がっ 飛びあがっ 飛び上がっ 飛び上っ
とびあがら	跳びあがら 跳び上がら 飛び上がら 飛び上ら
とびあがり	とび上り 跳びあがり 跳び上がり 飛びあがり 飛び上がり 飛上り
とびあがる	跳びあがる 跳び上がる 飛びあがる 飛び上がる 飛び上る
とびあがれ	跳び上がれ 飛び上がれ 飛び上れ
とびあがれる	飛びあがれる 飛び上がれる
とびあがろう	跳び上がろう 飛び上がろう
とびいり	とび入り 飛び入り 飛入り
とびおり	とび下り とび降り 跳びおり 跳び下り 跳び降り 飛びおり 飛び下り 飛び降り 飛降り
とびおりよう	飛びおりよう 飛び降りよう
とびおりる	跳び下りる 跳び降りる 飛び下りる 飛び降りる 飛降りる
とびかい	飛びかい 飛び交い
とびかう	飛びかう 飛び交う 飛交う
とびかえり	飛び帰り 飛び返り
とびかかっ	飛びかかっ 飛び掛かっ
とびかから	飛びかから 飛び掛から
とびかかり	飛びかかり 飛び掛かり
とびかかる	飛びかかる 飛び掛かる
とびかかろう	飛びかかろう 飛び掛かろう
とびかっ	飛びかっ 飛び交っ
とびこえ	とび越え 跳びこえ 跳び越え 飛びこえ 飛び超え 飛び越え
とびこえよう	跳び越えよう 飛び越えよう
とびこえる	跳び越える 飛び超える 飛び越える
とびこさ	飛び越さ 飛越さ
とびこし	跳び越し 飛びこし 飛び越し 飛越し
とびこす	跳び越す 飛びこす 飛び越す
とびこま	飛びこま 飛び込ま
とびこみ	飛びこみ 飛び込み
とびこむ	飛びこむ 飛び込む
とびこめる	飛びこめる 飛び込める
とびこもう	飛びこもう 飛び込もう
とびこん	とび込ん 飛びこん 飛び込ん
とびさっ	飛びさっ 飛び去っ
とびさる	翔び去る 飛びさる 飛び去る
とびたち	飛び発ち 飛び立ち 飛立ち
とびたっ	飛びたっ 飛び発っ 飛び立っ 飛立っ
とびたつ	とび立つ 翔び立つ 飛びたつ 飛び発つ 飛び立つ 飛立つ
とびたて	飛びたて 飛び立て
とびたてる	飛びたてる 飛び立てる
とびたとう	飛びたとう 飛び立とう
とびだし	とび出し 飛びだし 飛び出し 飛出し
とびだす	とび出す 飛びだす 飛び出す 飛出す
とびだせ	とび出せ 飛びだせ 飛び出せ
とびだそう	とび出そう 飛びだそう 飛び出そう
とびちっ	とび散っ 飛び散っ
とびちる	飛び散る 飛散る
とびつい	飛びつい 飛び付い
とびつか	飛びつか 飛び付か
とびつき	跳びつき 飛びつき 飛び付き 飛付き
とびつく	跳びつく 飛びつく 飛び付く
とびで	飛び出 飛出
とびでる	飛び出る 飛出る
とびぬけ	とび抜け 飛びぬけ 飛び抜け
とびぬける	飛びぬける 飛び抜ける
とびのい	飛びのい 飛び退い
とびのり	とび乗り 飛び乗り 飛乗り
とびはね	とび跳ね 跳びはね 飛びはね 飛び跳ね
とびはねる	とび跳ねる 跳びはねる 飛び跳ねる 飛跳ねる
とびまわっ	飛びまわっ 飛び回っ 飛び廻っ
とびまわら	飛びまわら 飛び回ら
とびまわり	飛びまわり 飛び回り 飛び廻り 飛廻り
とびまわる	飛びまわる 飛び回る 飛び廻る
とびまわれ	飛びまわれ 飛び回れ
とふ	問ふ 訪ふ
とぶ	トぶ 翔ぶ 跳ぶ 飛ぶ
とべ	トべ 翔べ 跳 跳べ 飛 飛べ
とべる	翔べる 跳べる 飛べる
とぼ	トぼ 飛ぼ
とぼう	トぼう 跳ぼう 飛ぼう
とま	富ま 止ま
とまっ	停っ 停まっ 止っ 止まっ 止ッ 泊っ 泊まっ 留っ 留まっ 駐まっ
とまどう	戸惑う 途惑う
とまどっ	戸惑っ 途惑っ
とまどわ	戸惑わ 途惑わ
とまら	停まら 止まら 止ら 泊まら 泊ら 留ら
とまり	停まり 止まり 止り 泊まり 泊り 留まり 留り
とまりあるい	泊まり歩い 泊り歩い
とまりこま	泊まり込ま 泊り込ま
とまりこみ	泊まりこみ 泊まり込み 泊り込み
とまりこむ	泊まりこむ 泊まり込む 泊り込む
とまりこん	泊まりこん 泊まり込ん 泊り込ん
とまる	停まる 停る 止まる 止る 泊まる 泊る 留まる 留る 駐まる 駐る
とまれ	停まれ 止まれ 泊まれ 留まれ
とまれる	停まれる 止まれる 泊まれる 泊れる 留まれる
とまろう	止まろう 泊まろう 留まろう
とめ	停め 富め 止め 泊め 留め 駐め
とめおい	止め置い 留めおい 留め置い
とめおか	止め置か 留めおか 留め置か
とめおき	留めおき 留め置き 留置き
とめおく	留めおく 留め置く
とめおけ	留めおけ 留め置け
とめおこう	留めおこう 留め置こう
とめよ	止めよ 留めよ
とめよう	停めよう 止めよう 泊めよう 留めよう
とめる	停める 止める 泊める 留める 駐める
とめれ	停めれ 止めれ 留めれ
とめろ	停めろ 止めろ 泊めろ
とめん	止めん 留めん
ともさ	灯さ 点さ 燈さ
ともし	灯し 点し 燈し
ともす	灯す 点す 燈す
ともせ	灯せ 点せ
ともっ	灯っ 点っ 燈っ
ともない	伴い 伴ない
ともなう	伴う 伴なう
ともなえ	伴 伴え
ともなっ	伴っ 伴なっ
ともなわ	伴なわ 伴わ
ともら	灯ら 点ら 燈ら
ともり	灯り 点り 燈り
ともる	灯る 点る 燈る
ともれ	灯れ 点れ
とら	取ら 執ら 奪ら 征ら 捕ら 採ら 摂ら 撮ら 獲ら 盗ら 録ら
とらえ	囚え 把え 捉え 捉らえ 捕え 捕らえ
とらえかえす	とらえ返す 捉え返す
とらえかえそう	とらえ返そう 捉え返そう
とらえなおさ	とらえ直さ 捉えなおさ 捉え直さ
とらえなおし	とらえ直し 捉えなおし 捉え直し
とらえなおす	とらえ直す 捉えなおす 捉え直す
とらえなおそう	とらえ直そう 捉えなおそう 捉え直そう
とらえよ	捉えよ 捕えよ 捕らえよ
とらえよう	捉えよう 捕えよう 捕らえよう
とらえる	囚える 把える 捉える 捕える 捕らえる
とらえれ	捉えれ 捕えれ 捕らえれ
とらさ	取らさ 撮らさ 録らさ
とらし	取らし 撮らし
とらす	取らす 撮らす
とらわれ	囚はれ 囚れ 囚われ 執われ 捉はれ 捉われ 捕らわれ 捕われ
とらわれる	囚われる 捉われる 捕らわれる 捕われる
とり	取り 執り 奪り 捕り 採り 摂り 撮り 獲り 盗り 録り
とりあい	とり合い 取りあい 取り合い 取合い
とりあう	とり合う 取りあう 取り合う 取合う
とりあおう	取りあおう 取り合おう 取合おう
とりあげ	とり上げ とり挙げ 取りあげ 取り上 取り上げ 取り挙げ 取り揚げ 取上げ 採りあげ 採り上げ
とりあげよう	取りあげよう 取り上げよう
とりあげる	とり上げる 取りあげる 取り上げる 取り挙げる 取上げる 採りあげる 採り上げる
とりあげれ	取り上げれ 取上げれ
とりあっ	とり合っ 取りあっ 取り合っ
とりあつかい	とり扱い 取りあつかい 取り扱い
とりあつかう	とり扱う 取りあつかう 取り扱う
とりあつかえ	取り扱え 取扱え
とりあつかえる	とり扱える 取りあつかえる 取り扱える 取扱える
とりあつかっ	とり扱っ 取りあつかっ 取り扱っ
とりあつかわ	とり扱わ 取りあつかわ 取り扱わ
とりあつめ	とり集め 取り集め 取集め 採り集め
とりあわ	とり合わ 取りあわ 取り合わ 取合わ
とりあわせ	とり合わせ 取り合せ 取り合わせ
とりあわせる	とり合わせる 取り合わせる
とりいそぎ	とり急ぎ 取り急ぎ
とりいっ	とり入っ 取りいっ 取り入っ
とりいり	とり入り 取り入り 取入り
とりいる	とり入る 取りいる 取り入る
とりいれ	とり入れ 取りいれ 取り入れ 取入れ 採りいれ 採り入れ 摂り入れ
とりいれよう	取り入れよう 採り入れよう
とりいれる	とり入れる 取りいれる 取り入れる 取入れる 採りいれる 採り入れる 摂り入れる
とりいれれ	取り入れれ 採り入れれ
とりおこない	とり行い 取り行い 執りおこない 執り行い 執り行ない
とりおこなう	とり行う とり行なう 取り行う 執りおこなう 執り行う 執り行なう
とりおこなえ	執り行え 執行
とりおこなえる	執り行える 執り行なえる
とりおこなおう	執り行おう 執り行なおう
とりおこなっ	とり行っ とり行なっ 取り行っ 取り行なっ 執りおこなっ 執り行っ 執り行なっ
とりおこなわ	とり行なわ とり行わ 取り行なわ 取り行わ 執りおこなわ 執り行なわ 執り行わ
とりおさえ	とり押さえ 取りおさえ 取り抑え 取り押え 取り押さえ 取押え 取押さえ 捕り押さえ
とりおさえよう	取りおさえよう 取り押さえよう
とりおさえる	取りおさえる 取り抑える 取り押さえる 取押える
とりおとし	取り落し 取り落とし
とりおろし	とり下ろし 取り下ろし 取り卸し 取り降ろし 撮り下ろし
とりおろす	取り下ろす 取り卸す 取り降ろす 撮り下ろす
とりかえ	取りかえ 取り代え 取り変え 取り換え 取り替え 取替え
とりかえさ	取りかえさ 取り返さ
とりかえし	とり返し 取りかえし 取り返し 取返し
とりかえす	とり返す 取りかえす 取り返す 取返す
とりかえせ	とり返せ 取り返せ
とりかえそう	取り返そう 取返そう
とりかえよう	取り換えよう 取り替えよう 取替えよう
とりかえる	とり替える 取りかえる 取り変える 取り換える 取り替える 取替える
とりかえれ	取り換えれ 取り替えれ
とりかえろ	取り換えろ 取り替えろ
とりかかっ	取りかかっ 取り掛かっ 取り掛っ 取掛かっ
とりかから	取りかから 取り掛から
とりかかり	取りかかり 取り掛かり 取り掛り 取掛かり
とりかかる	取りかかる 取り掛かる 取り掛る 取掛かる
とりかかれ	取りかかれ 取り掛かれ
とりかかれる	取りかかれる 取り掛かれる
とりかかろう	取りかかろう 取り掛かろう
とりかこま	とり囲ま 取りかこま 取り囲ま 取囲ま
とりかこみ	とり囲み 取り囲み
とりかこむ	とり囲む 取りかこむ 取り囲む 取囲む
とりかこん	とり囲ん 取り囲ん 取囲ん
とりかわさ	とり交わさ 取り交さ 取り交わさ
とりかわす	取り交す 取り交わす
とりきめ	とり決め 取りきめ 取り極め 取り決め 取極め 取決め
とりくずし	取り崩し 取崩し
とりくずす	取り崩す 取崩す
とりくま	取りくま 取り組ま
とりくみ	とり組み 取りくみ 取り組み
とりくむ	とり組む 取りくむ 取り組む
とりくめる	取りくめる 取り組める
とりくん	とり組ん 取りくん 取り組ん
とりけさ	とり消さ 取り消さ 取消さ
とりけし	とり消し 取り消し 取消し
とりけす	取り消す 取消す
とりけせ	取り消せ 取消せ
とりけそう	取り消そう 取消そう
とりこぼし	取りこぼし 取り零し
とりこぼす	取りこぼす 取り零す
とりこま	とり込ま 取りこま 取り込ま 取込ま
とりこみ	とり込み 取りこみ 取り込み 取込み
とりこむ	取りこむ 取り込む 取込む
とりこめ	取りこめ 取り籠め 取り込め
とりこめる	取りこめる 取り籠める 取り込める
とりこもう	とり込もう 取りこもう 取り込もう
とりころし	とり殺し 取り殺し 取殺し
とりころす	とり殺す 取り殺す 取殺す
とりこわさ	とり壊さ 取りこわさ 取り壊さ 取壊さ
とりこわし	とり壊し 取りこわし 取り壊し 取り毀し 取壊し 取毀し
とりこわす	とり壊す 取り壊す 取壊す
とりこん	とり込ん 取りこん 取り込ん 取込ん
とりさげ	取りさげ 取り下げ 取下げ
とりさげる	取り下げる 取下げる
とりさばく	取りさばく 取り捌く
とりさら	取りさら 取り去ら
とりさり	とり去り 取り去り 取去り
とりされ	取りされ 取り去れ
とりしきっ	とり仕切っ 取りしきっ 取り仕切っ 執りしきっ 執り仕切っ
とりしきり	とり仕切り 取りしきり 取り仕切り 執り仕切り
とりしきる	とり仕切る 取りしきる 取り仕切る 執り仕切る
とりしずめ	取り鎮め 取り静め 取鎮め
とりしずめる	取り鎮める 取り静める 取鎮める
とりしまっ	取りしまっ 取り締っ 取り締まっ 取締まっ
とりしまら	取りしまら 取り締まら 取り締ら 取締まら
とりしまり	取り締まり 取り締り 取締まり
とりしまる	取りしまる 取り締まる 取り締る 取締まる
とりしらべ	取り調べ 取調べ
とりしらべよう	取り調べよう 取調べよう
とりしらべる	取り調べる 取調べる
とりすがっ	取りすがっ 取り縋っ
とりすがる	取りすがる 取り縋る
とりすすめ	取り進め 撮り進め
とりすまし	取りすまし 取り澄まし 取澄まし
とりそろえ	取りそろえ 取り揃え 取揃え
とりそろえる	取りそろえる 取り揃える 取揃える
とりたて	とり立て 取りたて 取り立て 取立て
とりたてよう	取りたてよう 取り立てよう
とりたてる	取りたてる 取り立てる 取立てる
とりため	撮りため 撮り溜め 撮り貯め
とりためる	撮り溜める 撮り貯める
とりださ	とり出さ 取りださ 取り出さ 取出さ
とりだし	とり出し 取りだし 取り出し 取出し
とりだす	とり出す 取りだす 取り出す 取出す
とりだせ	取り出せ 取出せ
とりだそう	取りだそう 取り出そう 取出そう
とりちがえ	とり違え 取りちがえ 取り違え 取違え
とりちらかっ	とり散らかっ 取り散らかっ
とりつい	とり憑い 取りつい 取り付い 取り憑い 取り次い 取次い
とりつか	とり憑か 取りつか 取り付か 取り憑か
とりつが	取り次が 取り継が 取次が
とりつき	とり憑き 取りつき 取り付き 取り憑き 取付き
とりつぎ	取り次ぎ 取り継ぎ 取次ぎ
とりつく	とり憑く 取りつく 取り付く 取り憑く 取り着く 取付く
とりつくろい	取り繕い 取繕い
とりつくろう	取りつくろう 取り繕う
とりつくろおう	取りつくろおう 取り繕おう
とりつくろっ	取りつくろっ 取り繕っ 取繕っ
とりつぐ	とり継ぐ 取りつぐ 取り次ぐ 取り継ぐ 取次ぐ
とりつけ	とり付け 取りつけ 取り付け 取り着け 取付 取付け
とりつけよう	取りつけよう 取り付けよう
とりつける	取りつける 取り付ける 取り憑ける 取り着ける 取付ける 取付る
とりつこう	取りつこう 取り付こう 取り憑こう
とりつぶさ	取りつぶさ 取り潰さ 取潰さ
とりつぶし	取りつぶし 取り潰し 取潰し
とりとめ	取りとめ 取り止め 取り留め
とりとめる	取りとめる 取り止める 取り留める
とりなおさ	取り直さ 撮り直さ
とりなおし	とり直し 取りなおし 取り直し 取直し 撮り直し
とりなおす	とり直す 取りなおす 取り直す 撮り直す
とりなおそう	取りなおそう 取り直そう 撮り直そう
とりなさ	取りなさ 取り成さ
とりなし	とり成し 取りなし 取り成し 執りなし 執り成し
とりなす	取りなす 取り成す 執り成す
とりなそう	取りなそう 取り成そう 執り成そう
とりにがし	取り逃がし 取り逃し 捕り逃がし
とりにがす	取り逃がす 取り逃す
とりのがし	取り逃がし 撮り逃がし
とりのがす	とり逃がす 取り逃がす
とりのけ	取りのけ 取り除け
とりのける	取りのける 取り除ける
とりのこさ	とり残さ 取り残さ 取残さ
とりのぞい	とり除い 取りのぞい 取り除い 取除い
とりのぞか	とり除か 取りのぞか 取り除か 取除か
とりのぞき	とり除き 取りのぞき 取り除き 取除き
とりのぞく	とり除く 取りのぞく 取り除く 取除く
とりのぞけ	とり除け 取り除け
とりのぞこう	とり除こう 取り除こう
とりはからい	取りはからい 取り計い 取り計らい
とりはからう	取りはからう 取り計らう 取計らう
とりはからっ	取りはからっ 取り計っ 取り計らっ 取計らっ
とりはからわ	取り計らわ 取計らわ
とりはずさ	取りはずさ 取り外さ 取外さ
とりはずし	とり外し 取りはずし 取り外し 取外し
とりはずす	取りはずす 取り外す 取外す
とりはずせる	取り外せる 取外せる
とりはなし	取り放し 取り離し
とりはらい	取り払い 取払い
とりはらう	取りはらう 取り払う
とりはらっ	取りはらっ 取り払っ 取払っ
とりはらわ	取り払わ 取払わ
とりまい	とり巻い 取りまい 取り巻い 取巻い
とりまか	取り巻か 取巻か
とりまき	とり巻き 取り巻き 取り捲き 取巻き
とりまく	とり巻く 取りまく 取り巻く 取巻く
とりまぜ	とり交ぜ とり混ぜ 取りまぜ 取り交ぜ 取り混ぜ 取混ぜ
とりまとめ	取りまとめ 取り纏め 取纏め
とりまとめる	取りまとめる 取り纏める
とりまわし	取りまわし 取り回し
とりまわす	取り回す 取り廻す
とりみだし	とり乱し 取り乱し 取乱し
とりみだす	とり乱す 取り乱す
とりむすば	とり結ば 取り結ば
とりむすび	取り結び 取結び
とりむすぶ	とり結ぶ 取り結ぶ
とりもち	取りもち 取り持ち 取持ち
とりもっ	取りもっ 取り持っ 取持っ
とりもつ	とり持つ 取りもつ 取り持つ 取持つ
とりもとう	取りもとう 取り持とう 取持とう
とりもどし	とり戻し 取りもどし 取り戻し 取戻し
とりもどす	とり戻す 取りもどす 取り戻す 取戻す
とりもどせ	とり戻せ 取りもどせ 取り戻せ
とりもどそう	とり戻そう 取りもどそう 取り戻そう 取戻そう
とりやめ	とり止め 取りやめ 取り止め 取止め
とりやめよ	取りやめよ 取止めよ
とりやめよう	取りやめよう 取り止めよう
とりやめる	取りやめる 取り止める 取止める
とりよせ	とり寄せ 取りよせ 取り寄せ 取寄せ
とりよせる	取りよせる 取り寄せる 取寄せる
とりわけ	とり分け 取りわけ 取り分け 取分け 撮り分け
とりわける	取り分ける 撮り分ける
とる	取る 執る 奪る 捕る 採る 摂る 撮る 獲る 盗る 録る
とれ	勝れ 取れ 執れ 奪れ 捕れ 採れ 摂れ 撮れ 漁れ 獲れ 盗れ 穫れ 録れ
とれよ	捕れよ 撮れよ
とれる	取れる 執れる 捕れる 採れる 摂れる 撮れる 獲れる 穫れる 録れる
とれれ	取れれ 摂れれ 撮れれ 獲れれ
とろう	取ろう 執ろう 捕ろう 採ろう 摂ろう 撮ろう 獲ろう 盗ろう 録ろう
とろけ	トロけ 溶ろけ 蕩け
とん	奪ん 富ん 疾ん 翔ん 跳ん 飛ん
どうじ	動じ 同じ
